Country Name,Country Code,Series Name,Series Code,Year,Value,indicator,Normalized Value,Weighted Score
Estonia,EST,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,16.9368544317177,Technological Integration,1.4170010405320952e-10,1.4170010405320953e-11
Estonia,EST,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,52.8994757012069,Technological Integration,4.425769402129196e-10,4.425769402129196e-11
Estonia,EST,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,52.8994757012069,Governance and Participation,4.3889573447265605e-10,4.3889573447265607e-11
Estonia,EST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,29.7029702970297,Governance and Participation,2.448250324596913e-10,2.448250324596913e-11
Estonia,EST,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,29.7029702970297,Governance and Participation,2.448250324596913e-10,2.448250324596913e-11
Estonia,EST,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,29.7029702970297,Governance and Participation,2.448250324596913e-10,2.448250324596913e-11
Estonia,EST,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,0.6,Social Inclusion,0.5222964162751021,0.05222964162751022
Estonia,EST,Population growth (annual %),SP.POP.GROW,2019,0.371554389037477,Social Inclusion,0.5222962753701034,0.05222962753701034
Estonia,EST,Net migration,SM.POP.NETM,2019,5410.0,Social Inclusion,0.5256329281787039,0.052563292817870394
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,6.83005302056555,Sustainability,2.0258883568072028e-08,4.051776713614406e-09
New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,2019,98655.2,Sustainability,2.005207420751964e-06,4.0104148415039285e-07
New Zealand,NZL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2019,65.587732072,Sustainability,2.144117344416579e-08,4.288234688833158e-09
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,65.587732072,Sustainability,2.144117344416579e-08,4.288234688833158e-09
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.0560975609756,Quality of Life,2.177254088596661e-08,4.354508177193322e-09
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
New Zealand,NZL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2019,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
New Zealand,NZL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2019,2.60131307831324,Quality of Life,2.017379517617041e-08,4.034759035234082e-09
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2019,212846907683.439,Economic Development,0.0825668198800686,0.01651336397601372
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,4.109,Economic Development,0.05034100967650057,0.010068201935300114
New Zealand,NZL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2019,-1558656256.47124,Economic Development,0.05010502334541543,0.010021004669083088
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,473929653.243397,Economic Development,0.05041276438080597,0.010082552876161194
New Zealand,NZL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2019,85.50375,Data-driven Decision Making,7.100271986279447e-10,7.100271986279447e-11
New Zealand,NZL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2019,1.31615524729161,Safety and Security,1.1011450576214494e-11,1.1011450576214495e-12
New Zealand,NZL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2019,3.91560085506934,Safety and Security,3.275939170588307e-11,3.275939170588307e-12
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2019,89.8637,Technological Integration,7.518335646057141e-10,7.518335646057142e-11
New Zealand,NZL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,9.86575861015562,Technological Integration,8.254065282658978e-11,8.254065282658979e-12
New Zealand,NZL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,16.7079138701007,Technological Integration,1.3978470107599688e-10,1.3978470107599688e-11
New Zealand,NZL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,16.7079138701007,Governance and Participation,1.3610349533461866e-10,1.3610349533461866e-11
New Zealand,NZL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,40.8333333333333,Governance and Participation,3.3794584227467357e-10,3.3794584227467357e-11
New Zealand,NZL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,40.8333333333333,Governance and Participation,3.3794584227467357e-10,3.3794584227467357e-11
New Zealand,NZL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,40.8333333333333,Governance and Participation,3.3794584227467357e-10,3.3794584227467357e-11
New Zealand,NZL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,40.8333333333333,Social Inclusion,0.5223212321503542,0.052232123215035425
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2019,1.59115889619722,Social Inclusion,0.522297027620807,0.0522297027620807
New Zealand,NZL,Net migration,SM.POP.NETM,2019,103392.0,Social Inclusion,0.5860681168019718,0.058606811680197185
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,5.13179880095904,Sustainability,2.022471222564857e-08,4.044942445129714e-09
Spain,ESP,Forest area (sq. km),AG.LND.FRST.K2,2019,185678.8,Sustainability,3.7562486960747834e-06,7.512497392149568e-07
Spain,ESP,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2019,65.2999936095,Sustainability,2.1435383728222808e-08,4.287076745644562e-09
Spain,ESP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,65.2999936095,Sustainability,2.1435383728222808e-08,4.287076745644562e-09
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.8317073170732,Quality of Life,2.1808268734180112e-08,4.361653746836023e-09
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Spain,ESP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2019,99.9193565738972,Quality of Life,2.2131975612217972e-08,4.426395122443594e-09
Spain,ESP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2019,0.7022923075526,Quality of Life,2.0135584119028467e-08,4.027116823805693e-09
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2019,1394320055129.41,Economic Development,0.2614462305575649,0.05228924611151298
Spain,ESP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,14.105,Economic Development,0.050341009678014,0.0100682019356028
Spain,ESP,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2019,34800549363.9334,Economic Development,0.05560994175015414,0.01112198835003083
Spain,ESP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,3206846641.96425,Economic Development,0.0508265381355711,0.01016530762711422
Spain,ESP,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2019,88.8541666666667,Data-driven Decision Making,7.38058046516779e-10,7.38058046516779e-11
Spain,ESP,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2019,0.524378742285078,Safety and Security,4.387150084134654e-12,4.387150084134654e-13
Spain,ESP,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2019,0.887333030976407,Safety and Security,7.423762383157878e-12,7.423762383157879e-13
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2019,90.7187,Technological Integration,7.589868166723204e-10,7.589868166723204e-11
Spain,ESP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,6.84599298756593,Technological Integration,5.7276156124301755e-11,5.727615612430176e-12
Spain,ESP,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,54.991893036599,Technological Integration,4.6008289182531297e-10,4.60082891825313e-11
Spain,ESP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,54.991893036599,Governance and Participation,4.5640168608511383e-10,4.564016860851139e-11
Spain,ESP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,44.0,Governance and Participation,3.644393684473872e-10,3.644393684473872e-11
Spain,ESP,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,44.0,Governance and Participation,3.644393684473872e-10,3.644393684473872e-11
Spain,ESP,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,44.0,Governance and Participation,3.644393684473872e-10,3.644393684473872e-11
Spain,ESP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,0.8,Social Inclusion,0.5222965396348798,0.05222965396348798
Spain,ESP,Population growth (annual %),SP.POP.GROW,2019,0.717715637103499,Social Inclusion,0.5222964888819762,0.05222964888819762
Spain,ESP,Net migration,SM.POP.NETM,2019,458942.0,Social Inclusion,0.8053709613550825,0.08053709613550825
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,15.3230398015487,Sustainability,2.042977480222314e-08,4.085954960444628e-09
Luxembourg,LUX,Forest area (sq. km),AG.LND.FRST.K2,2019,887.0,Sustainability,3.7969181768326754e-08,7.593836353665351e-09
Luxembourg,LUX,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2019,1.2170385396,Sustainability,2.0145941561131897e-08,4.029188312226379e-09
Luxembourg,LUX,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,1.2170385396,Sustainability,2.0145941561131897e-08,4.029188312226379e-09
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.6390243902439,Quality of Life,2.1784270220750992e-08,4.356854044150199e-09
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Luxembourg,LUX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2019,97.5942628469242,Quality of Life,2.2085191348122673e-08,4.417038269624535e-09
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2019,0.645189387279769,Quality of Life,2.0134435125303327e-08,4.026887025060666e-09
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2019,69890505323.5842,Economic Development,0.06092269105497799,0.012184538210995598
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,5.592,Economic Development,0.0503410096767251,0.01006820193534502
Luxembourg,LUX,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2019,176767314920.0,Economic Development,0.07710423589755522,0.015420847179511045
Luxembourg,LUX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,2099004091.44558,Economic Development,0.050658806669994734,0.010131761333998948
Luxembourg,LUX,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2019,78.33125,Data-driven Decision Making,6.5001936184665e-10,6.500193618466501e-11
Luxembourg,LUX,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2019,0.324525705681147,Safety and Security,2.715104298047394e-12,2.7151042980473944e-13
Luxembourg,LUX,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2019,0.962059577142747,Safety and Security,8.048952816835914e-12,8.048952816835915e-13
Luxembourg,LUX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2019,97.1206,Technological Integration,8.125475235789948e-10,8.125475235789949e-11
Luxembourg,LUX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,6.57337439753274,Technological Integration,5.4995326308453564e-11,5.499532630845357e-12
Luxembourg,LUX,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,48.1196770869447,Technological Integration,4.0258734452235486e-10,4.025873445223549e-11
Luxembourg,LUX,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,48.1196770869447,Governance and Participation,3.9890613878194407e-10,3.989061387819441e-11
Luxembourg,LUX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,25.0,Governance and Participation,2.0547821141110717e-10,2.0547821141110717e-11
Luxembourg,LUX,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,25.0,Governance and Participation,2.0547821141110717e-10,2.0547821141110717e-11
Luxembourg,LUX,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,25.0,Governance and Participation,2.0547821141110717e-10,2.0547821141110717e-11
Luxembourg,LUX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,0.1,Social Inclusion,0.5222961078756583,0.05222961078756583
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2019,1.9628449198635,Social Inclusion,0.522297256876333,0.0522297256876333
Luxembourg,LUX,Net migration,SM.POP.NETM,2019,10365.0,Social Inclusion,0.5286891666676946,0.05286891666676946
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,8.47840057488964,Sustainability,2.029205071587675e-08,4.05841014317535e-09
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,2019,249350.0,Sustainability,5.037405752888502e-06,1.0074811505777005e-06
Japan,JPN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2019,67.9846938776,Sustainability,2.1489403798425754e-08,4.297880759685151e-09
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,67.9846938776,Sustainability,2.1489403798425754e-08,4.297880759685151e-09
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,84.3563414634146,Quality of Life,2.1818825135486052e-08,4.363765027097211e-09
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Japan,JPN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2019,99.9465277383563,Quality of Life,2.2132522335525977e-08,4.426504467105196e-09
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2019,0.25359388544281,Quality of Life,2.012655565482696e-08,4.0253111309653925e-09
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2019,5117993853016.51,Economic Development,0.8252242359749409,0.1650448471949882
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,2.351,Economic Development,0.05034100967623441,0.010068201935246882
Japan,JPN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2019,258284325075.722,Economic Development,0.08944621317259427,0.017889242634518854
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,4388723265.72254,Economic Development,0.05100547863405675,0.010201095726811351
Japan,JPN,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2019,85.8091666666667,Data-driven Decision Making,7.125824295075016e-10,7.125824295075017e-11
Japan,JPN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2019,0.280042676647285,Safety and Security,2.3429425210118617e-12,2.3429425210118616e-13
Japan,JPN,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2019,0.225642576713632,Safety and Security,1.8878107932060246e-12,1.8878107932060248e-13
Japan,JPN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2019,92.7304,Technological Integration,7.758174566517261e-10,7.758174566517261e-11
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,17.0001606858597,Technological Integration,1.422297480219468e-10,1.422297480219468e-11
Japan,JPN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,80.6087072373911,Technological Integration,6.744028089266988e-10,6.744028089266988e-11
Japan,JPN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,80.6087072373911,Governance and Participation,6.707216031872886e-10,6.707216031872887e-11
Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,10.1075268817204,Governance and Participation,8.088217151566393e-11,8.088217151566394e-12
Japan,JPN,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,10.1075268817204,Governance and Participation,8.088217151566393e-11,8.088217151566394e-12
Japan,JPN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,10.1075268817204,Governance and Participation,8.088217151566393e-11,8.088217151566394e-12
Japan,JPN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,10.1075268817204,Social Inclusion,0.5223022805071085,0.05223022805071085
Japan,JPN,Population growth (annual %),SP.POP.GROW,2019,-0.140464977878172,Social Inclusion,0.5222959595571274,0.05222959595571274
Japan,JPN,Net migration,SM.POP.NETM,2019,183953.0,Social Inclusion,0.6357580520010806,0.06357580520010807
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,1.75253436625037,Sustainability,2.015671651522743e-08,4.031343303045486e-09
India,IND,Forest area (sq. km),AG.LND.FRST.K2,2019,718936.0,Sustainability,1.448615837072713e-05,2.897231674145426e-06
India,IND,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2019,90.4073587385,Sustainability,2.1940580395052034e-08,4.388116079010407e-09
India,IND,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,90.4073587385,Sustainability,2.1940580395052034e-08,4.388116079010407e-09
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.91,Quality of Life,2.154826520801209e-08,4.309653041602418e-09
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,95.9,Quality of Life,2.2051100317916954e-08,4.410220063583391e-09
India,IND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2019,69.6631460883283,Quality of Life,2.1523176695658717e-08,4.304635339131743e-09
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2019,2.92666092999238,Quality of Life,2.0180341647669263e-08,4.036068329533853e-09
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2019,2835606256558.84,Economic Development,0.4796622999507913,0.09593245999015826
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2019,6.51,Economic Development,0.05034100967686409,0.01006820193537282
India,IND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2019,13140702031.5759,Economic Development,0.052330560636370656,0.010466112127274132
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,83332078002.3032,Economic Development,0.06295779494586684,0.01259155898917337
India,IND,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2019,70.3670833333333,Data-driven Decision Making,5.833881435221659e-10,5.83388143522166e-11
India,IND,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2019,2.57756899886359,Safety and Security,2.1564913178878622e-11,2.156491317887862e-12
India,IND,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2019,3.25349832768536,Safety and Security,2.7219992556977e-11,2.7219992556977003e-12
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,2019,29.5235,Technological Integration,2.470047220917545e-10,2.470047220917545e-11
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,10.2234993586926,Technological Integration,8.553364668481366e-11,8.553364668481366e-12
India,IND,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2019,36.6689569974549,Technological Integration,3.0678630692671413e-10,3.067863069267141e-11
India,IND,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,36.6689569974549,Governance and Participation,3.031051011859507e-10,3.031051011859507e-11
India,IND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2019,14.3911439114391,Governance and Participation,1.1672052516536907e-10,1.1672052516536907e-11
India,IND,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2019,14.3911439114391,Governance and Participation,1.1672052516536907e-10,1.1672052516536907e-11
India,IND,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2019,14.3911439114391,Governance and Participation,1.1672052516536907e-10,1.1672052516536907e-11
India,IND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2019,13.2,Social Inclusion,0.5223041879410882,0.05223041879410883
India,IND,Population growth (annual %),SP.POP.GROW,2019,1.02531077187097,Social Inclusion,0.5222966786063132,0.052229667860631324
India,IND,Net migration,SM.POP.NETM,2019,-593495.0,Social Inclusion,0.1562289902878847,0.01562289902878847
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,6.57014512772575,Sustainability,2.02536538436278e-08,4.05073076872556e-09
Finland,FIN,Forest area (sq. km),AG.LND.FRST.K2,2020,224090.0,Sustainability,4.52913785067974e-06,9.058275701359481e-07
Finland,FIN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2020,28.5714285714,Sustainability,2.0696351633881826e-08,4.139270326776365e-09
Finland,FIN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,28.5714285714,Sustainability,2.0696351633881826e-08,4.139270326776365e-09
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,81.9317073170732,Quality of Life,2.177003797352308e-08,4.354007594704617e-09
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Finland,FIN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2020,99.4479578426541,Quality of Life,2.2122490384813667e-08,4.424498076962733e-09
Finland,FIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2020,1.64572794344772,Quality of Life,2.015456741481332e-08,4.030913482962665e-09
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2020,271886077382.102,Economic Development,0.0915055688524133,0.01830111377048266
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2020,7.759,Economic Development,0.05034100967705319,0.010068201935410638
Finland,FIN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2020,4960949985.62331,Economic Development,0.05109211587896667,0.010218423175793336
Finland,FIN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2020,598130660.990562,Economic Development,0.05043156887341707,0.010086313774683414
Finland,FIN,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2020,90.1208333333333,Data-driven Decision Making,7.486554569858813e-10,7.486554569858813e-11
Finland,FIN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2020,90.1208333333333,Safety and Security,7.539848389309302e-10,7.539848389309303e-11
Finland,FIN,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,2020,90.1208333333333,Safety and Security,7.539848389309302e-10,7.539848389309303e-11
Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2020,92.1703,Technological Integration,7.711314490698474e-10,7.711314490698475e-11
Finland,FIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2020,9.98225530086373,Technological Integration,8.351530802373666e-11,8.351530802373666e-12
Finland,FIN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,2020,52.5948333293364,Technological Integration,4.4002818737530735e-10,4.400281873753074e-11
Finland,FIN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2020,0.796001017093658,Governance and Participation,2.9784386096473877e-12,2.978438609647388e-13
Finland,FIN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2020,46.0,Governance and Participation,3.811721218196272e-10,3.811721218196272e-11
Finland,FIN,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,2020,46.0,Governance and Participation,3.811721218196272e-10,3.811721218196272e-11
Finland,FIN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2020,46.0,Governance and Participation,3.811721218196272e-10,3.811721218196272e-11
Finland,FIN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2020,0.0,Social Inclusion,0.5222960461957695,0.05222960461957696
Finland,FIN,Population growth (annual %),SP.POP.GROW,2020,0.143641197212847,Social Inclusion,0.5222961347935002,0.052229613479350026
Finland,FIN,Net migration,SM.POP.NETM,2020,17482.0,Social Inclusion,0.5330789243520836,0.053307892435208365
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,3.24298914312747,Sustainability,2.018670663093528e-08,4.037341326187056e-09
Sweden,SWE,Forest area (sq. km),AG.LND.FRST.K2,2020,279800.0,Sustainability,5.650103996049895e-06,1.1300207992099792e-06
Sweden,SWE,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,2020,4.1062801932,Sustainability,2.0204077301205113e-08,4.040815460241022e-09
Sweden,SWE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2020,4.1062801932,Sustainability,2.0204077301205113e-08,4.040815460241022e-09
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,82.3560975609756,Quality of Life,2.1778577321859825e-08,4.355715464371965e-09
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Sweden,SWE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,2020,98.8795436059556,Quality of Life,2.211105306447826e-08,4.422210612895652e-09
Sweden,SWE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2020,1.19587582931939,Quality of Life,2.0145515736652108e-08,4.029103147330422e-09
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2020,547054174235.876,Economic Development,0.1331670379334973,0.02663340758669946
Sweden,SWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2020,8.291,Economic Development,0.050341009677133744,0.010068201935426749
Sweden,SWE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2020,22589474290.0847,Economic Development,0.05376113975438249,0.010752227950876499
Sweden,SWE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2020,3265896438.89928,Economic Development,0.0508354784935464,0.01016709569870928
Sweden,SWE,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2020,89.58875,Data-driven Decision Making,7.442038473908012e-10,7.442038473908013e-11
Sweden,SWE,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,2020,0.485444198432112,Safety and Security,4.0614090241596814e-12,4.0614090241596817e-13
